case,radial_nodes,step,reference,raw,corrected,raw_abs_error,corrected_abs_error,correction,hurwitz_evaluator_next_term_estimate
fichera_reentrant_edge_laplace_slp,16,0.0625,0.02713327958799777,0.02326689029983606,0.027133268571777776,0.003866389288161711,1.1016219995246823e-08,0.0038663782719417154,3.0307686191853863e-28
fichera_reentrant_edge_laplace_slp,32,0.03125,0.02713327958799777,0.02481532287170956,0.027133279193467745,0.0023179567162882123,3.945300267038654e-10,0.002317956321758187,9.490447047468786e-29
fichera_reentrant_edge_laplace_slp,64,0.015625,0.02713327958799777,0.025711259312200002,0.027133279573269182,0.0014220202757977696,1.4728589875501186e-11,0.0014220202610691803,4.3401146157294965e-29
fichera_reentrant_edge_laplace_slp,128,0.0078125,0.02713327958799777,0.026249663058527717,0.02713327958743423,0.0008836165294700549,5.635422684058256e-13,0.0008836165289065116,2.373697622440566e-29
fichera_reentrant_edge_laplace_slp,256,0.00390625,0.02713327958799777,0.02658050449965682,0.027133279587975918,0.000552775088340951,2.1854046350355816e-14,0.0005527750883190964,1.4014065175205014e-29
fichera_reentrant_edge_laplace_slp,512,0.001953125,0.02713327958799777,0.026786275567998626,0.02713327958799692,0.00034700401999914615,8.500145032286355e-16,0.0003470040199982978,8.559421173434402e-30
