operator,n_meridian,n_theta,n_nodes,degree,order,eigenvalue,continuum_target,dtn_target,relative_error_to_continuum,relative_error_to_dtn,relative_residual_to_continuum,batch_apply_ms,dense_matrix_stored
inverse_square_control,32,64,2048,4,4,2.0770139085050783,2.0833333333333335,4.0,0.003033323917562498,0.48074652287373043,0.0031543579708505952,50.056916996254586,False
inverse_square_control,32,64,2048,5,0,2.2713993483184742,2.283333333333333,5.0,0.005226562780230212,0.5457201303363052,0.005433537058180092,50.056916996254586,False
inverse_square_control,32,64,2048,5,1,2.276602689451127,2.283333333333333,5.0,0.0029477272476816107,0.5446794621097746,0.007985888219916826,50.056916996254586,False
inverse_square_control,32,64,2048,5,2,2.2765895240439398,2.283333333333333,5.0,0.002953493119442384,0.544682095191212,0.004613053120035819,50.056916996254586,False
inverse_square_control,32,64,2048,5,3,2.276250959790306,2.283333333333333,5.0,0.0031017694349024278,0.5447498080419388,0.003927489620574597,50.056916996254586,False
inverse_square_control,32,64,2048,5,4,2.2751947274299993,2.283333333333333,5.0,0.0035643529503652242,0.5449610545140001,0.0038990083202607557,50.056916996254586,False
inverse_square_control,32,64,2048,5,5,2.273376945085518,2.283333333333333,5.0,0.004360462006342373,0.5453246109828964,0.004451812549876202,50.056916996254586,False
inverse_square_control,32,64,2048,6,0,2.433267718769413,2.45,6.0,0.006829502543096738,0.5944553802050978,0.007128687762028434,50.056916996254586,False
inverse_square_control,32,64,2048,6,1,2.439654204569898,2.45,6.0,0.004222773644939705,0.593390965905017,0.00968832888030411,50.056916996254586,False
inverse_square_control,32,64,2048,6,2,2.439991778596476,2.45,6.0,0.004084988327968969,0.5933347035672539,0.00610009888186046,50.056916996254586,False
inverse_square_control,32,64,2048,6,3,2.4400592936491035,2.45,6.0,0.0040574311636313145,0.5933234510584827,0.005249705668435449,50.056916996254586,False
inverse_square_control,32,64,2048,6,4,2.439360850135873,2.45,6.0,0.004342510148623336,0.5934398583106878,0.004983953561532087,50.056916996254586,False
inverse_square_control,32,64,2048,6,5,2.437892732184975,2.45,6.0,0.004941741965316382,0.5936845446358375,0.0052062134869156965,50.056916996254586,False
inverse_square_control,32,64,2048,6,6,2.435633262868815,2.45,6.0,0.005863974339259307,0.5940611228551975,0.005938980712085802,50.056916996254586,False
inverse_cube_raw,32,64,2048,1,0,0.9688443129800228,1.0,1.0,0.031155687019977174,0.031155687019977174,0.031167814001676904,50.05849999724887,False
inverse_cube_raw,32,64,2048,1,1,0.9776591305988387,1.0,1.0,0.022340869401161312,0.022340869401161312,0.10562932392297177,50.05849999724887,False
inverse_cube_raw,32,64,2048,2,0,1.9057334590019912,2.0,2.0,0.0471332704990044,0.0471332704990044,0.04715049600615822,50.05849999724887,False
inverse_cube_raw,32,64,2048,2,1,1.9361671684646031,2.0,2.0,0.031916415767698436,0.031916415767698436,0.11858725867937482,50.05849999724887,False
inverse_cube_raw,32,64,2048,2,2,1.9203932550920442,2.0,2.0,0.039803372453977914,0.039803372453977914,0.045808545775589654,50.05849999724887,False
inverse_cube_raw,32,64,2048,3,0,2.8117940036618756,3.0,3.0,0.06273533211270814,0.06273533211270814,0.06276240055660692,50.05849999724887,False
inverse_cube_raw,32,64,2048,3,1,2.869589814467298,3.0,3.0,0.043470061844234,0.043470061844234,0.13338795242230192,50.05849999724887,False
inverse_cube_raw,32,64,2048,3,2,2.856472504655359,3.0,3.0,0.04784249844821368,0.04784249844821368,0.059667253538810736,50.05849999724887,False
inverse_cube_raw,32,64,2048,3,3,2.8331332255306125,3.0,3.0,0.05562225815646249,0.05562225815646249,0.05721587236918048,50.05849999724887,False
inverse_cube_raw,32,64,2048,4,0,3.6864145865275777,4.0,4.0,0.07839635336810558,0.07839635336810558,0.07843462886950103,50.05849999724887,False
inverse_cube_raw,32,64,2048,4,1,3.777405751883819,4.0,4.0,0.05564856202904522,0.05564856202904522,0.1478772782507395,50.05849999724887,False
inverse_cube_raw,32,64,2048,4,2,3.7686116517020425,4.0,4.0,0.05784708707448938,0.05784708707448938,0.07519601941937308,50.05849999724887,False
inverse_cube_raw,32,64,2048,4,3,3.74750442041827,4.0,4.0,0.06312389489543246,0.06312389489543246,0.06708510455987267,50.05849999724887,False
inverse_cube_raw,32,64,2048,4,4,3.71552626982943,4.0,4.0,0.0711184325426425,0.0711184325426425,0.0719184818530332,50.05849999724887,False
inverse_cube_raw,32,64,2048,5,0,4.529736316157595,5.0,5.0,0.094052736768481,0.094052736768481,0.09410021857400712,50.05849999724887,False
inverse_cube_raw,32,64,2048,5,1,4.658575822911125,5.0,5.0,0.06828483541777501,0.06828483541777501,0.16194563009251947,50.05849999724887,False
inverse_cube_raw,32,64,2048,5,2,4.656230447996712,5.0,5.0,0.06875391040065768,0.06875391040065768,0.09130355258271575,50.05849999724887,False
inverse_cube_raw,32,64,2048,5,3,4.638746510735193,5.0,5.0,0.07225069785296138,0.07225069785296138,0.07913609871697501,50.05849999724887,False
inverse_cube_raw,32,64,2048,5,4,4.6083400718205825,5.0,5.0,0.0783319856358835,0.0783319856358835,0.08050358501749585,50.05849999724887,False
inverse_cube_raw,32,64,2048,5,5,4.567504634933097,5.0,5.0,0.08649907301338064,0.08649907301338064,0.08700708288559149,50.05849999724887,False
inverse_cube_raw,32,64,2048,6,0,5.341821592151735,6.0,6.0,0.10969640130804414,0.10969640130804414,0.10975595137891943,50.05849999724887,False
inverse_cube_raw,32,64,2048,6,1,5.512521779716439,6.0,6.0,0.0812463700472601,0.0812463700472601,0.17565300232077638,50.05849999724887,False
inverse_cube_raw,32,64,2048,6,2,5.518371001017325,6.0,6.0,0.08027149983044583,0.08027149983044583,0.10772696667455488,50.05849999724887,False
inverse_cube_raw,32,64,2048,6,3,5.506411438672087,6.0,6.0,0.08226476022131883,0.08226476022131883,0.09233624697512947,50.05849999724887,False
inverse_cube_raw,32,64,2048,6,4,5.478528051156204,6.0,6.0,0.08691199147396607,0.08691199147396607,0.09102776402287788,50.05849999724887,False
inverse_cube_raw,32,64,2048,6,5,5.438920932515245,6.0,6.0,0.09351317791412583,0.09351317791412583,0.09495040345746239,50.05849999724887,False
inverse_cube_raw,32,64,2048,6,6,5.389028789021282,6.0,6.0,0.1018285351631197,0.1018285351631197,0.10219107430592639,50.05849999724887,False
inverse_cube_tangent_repaid,32,64,2048,1,0,0.9953895315186447,1.0,1.0,0.004610468481355268,0.004610468481355268,0.0065758651667241754,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,1,1,1.0000415722570182,1.0,1.0,4.157225701817424e-05,4.157225701817424e-05,0.09170739597005927,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,2,0,1.9809337823402644,2.0,2.0,0.009533108829867798,0.009533108829867798,0.01211895306466354,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,2,1,2.002156784558537,2.0,2.0,0.0010783922792685363,0.0010783922792685363,0.10165407448992707,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,2,2,1.9947054211156032,2.0,2.0,0.002647289442198386,0.002647289442198386,0.015711853935814046,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,3,0,2.9567861677004417,3.0,3.0,0.014404610766519443,0.014404610766519443,0.01782115493715384,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,3,1,3.001450519425043,3.0,3.0,0.0004835064750143836,0.0004835064750143836,0.11226693627106732,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,3,2,2.995351808858721,3.0,3.0,0.0015493970470929301,0.0015493970470929301,0.025449063610354625,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,3,3,2.986447577595127,3.0,3.0,0.004517474134957696,0.004517474134957696,0.00834852757017134,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,4,0,3.9218266293872643,4.0,4.0,0.019543342653183915,0.019543342653183915,0.023796241386612415,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,4,1,3.996773836757465,4.0,4.0,0.0008065408106338046,0.0008065408106338046,0.12191347470326126,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,4,2,3.9932719059856905,4.0,4.0,0.001682023503577379,0.001682023503577379,0.035161153800129054,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,4,3,3.9867086559861233,4.0,4.0,0.003322836003469165,0.003322836003469165,0.01316595547790451,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,4,4,3.9741297585956286,4.0,4.0,0.00646756035109286,0.00646756035109286,0.008108190906397547,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,5,0,4.875501231525859,5.0,5.0,0.02489975369482824,0.02489975369482824,0.02996946557861686,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,5,1,4.986196443480124,5.0,5.0,0.0027607113039751496,0.0027607113039751496,0.13057378164243907,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,5,2,4.987467282028225,5.0,5.0,0.0025065435943549376,0.0025065435943549376,0.044844463077505774,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,5,3,4.984212981854863,5.0,5.0,0.0031574036290274777,0.0031574036290274777,0.019188752172980102,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,5,4,4.974131036074406,5.0,5.0,0.005173792785118714,0.005173792785118714,0.010510456672944833,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,5,5,4.956737878293657,5.0,5.0,0.008652424341268627,0.008652424341268627,0.009510037949767569,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,6,0,5.81692151021208,6.0,6.0,0.030513081631319938,0.030513081631319938,0.03636024932205756,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,6,1,5.96807861478041,6.0,6.0,0.005320230869931682,0.005320230869931682,0.13839101484564886,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,6,2,5.976126222241,6.0,6.0,0.0039789629598333915,0.0039789629598333915,0.05454743131865495,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,6,3,5.978034344729628,6.0,6.0,0.003660942545061996,0.003660942545061996,0.0257089069672371,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,6,4,5.971136441125555,6.0,6.0,0.004810593145740801,0.004810593145740801,0.014831506776195956,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,6,5,5.956491160362589,6.0,6.0,0.007251473272901876,0.007251473272901876,0.010408596513057604,51.67299999448005,False
inverse_cube_tangent_repaid,32,64,2048,6,6,5.9330547251756345,6.0,6.0,0.01115754580406092,0.01115754580406092,0.011662214078770685,51.67299999448005,False
inverse_square_control,64,128,8192,1,0,0.9998044881362226,1.0,1.0,0.00019551186377742003,0.00019551186377742003,0.0001956811564082766,366.2411249970319,False
inverse_square_control,64,128,8192,1,1,1.000022511992301,1.0,1.0,2.2511992300966455e-05,2.2511992300966455e-05,0.0007101729091768051,366.2411249970319,False
inverse_square_control,64,128,8192,2,0,1.49940398080046,1.5,2.0,0.0003973461330266659,0.25029800959977,0.00045647448649830286,366.2411249970319,False
inverse_square_control,64,128,8192,2,1,1.4998774207487704,1.5,2.0,8.171950081973615e-05,0.2500612896256148,0.0010281208296588852,366.2411249970319,False
inverse_square_control,64,128,8192,2,2,1.499667811819198,1.5,2.0,0.00022145878720136736,0.250166094090401,0.00033694426862471296,366.2411249970319,False
inverse_square_control,64,128,8192,3,0,1.8321447007117622,1.8333333333333333,3.0,0.0006483450663115065,0.38928509976274595,0.0006825527258005841,366.2411249970319,False
inverse_square_control,64,128,8192,3,1,1.8328759806334924,1.8333333333333333,3.0,0.00024946510900408276,0.38904133978883587,0.0013943890186483522,366.2411249970319,False
inverse_square_control,64,128,8192,3,2,1.8327292588396487,1.8333333333333333,3.0,0.00032949517837341995,0.38909024705345047,0.0005535033654974149,366.2411249970319,False
inverse_square_control,64,128,8192,3,3,1.8324713272870312,1.8333333333333333,3.0,0.0004701851161647513,0.38917622423765624,0.0005183961078724811,366.2411249970319,False
inverse_square_control,64,128,8192,4,0,2.0813511951990002,2.0833333333333335,4.0,0.000951426304479952,0.47966220120024994,0.0010168463350221139,366.2411249970319,False
inverse_square_control,64,128,8192,4,1,2.0823558216576603,2.0833333333333335,4.0,0.0004692056043231218,0.4794110445855849,0.001795072772378157,366.2411249970319,False
inverse_square_control,64,128,8192,4,2,2.082277636058054,2.0833333333333335,4.0,0.0005067346921340742,0.47943059098548646,0.000833184731033224,366.2411249970319,False
inverse_square_control,64,128,8192,4,3,2.0821024484637305,2.0833333333333335,4.0,0.0005908247374094344,0.4794743878840674,0.00071118309635994,366.2411249970319,False
inverse_square_control,64,128,8192,4,4,2.0817540061754247,2.0833333333333335,4.0,0.0007580770357962052,0.4795614984561438,0.0007888411996236093,366.2411249970319,False
inverse_square_control,64,128,8192,5,0,2.280358679393743,2.283333333333333,5.0,0.0013027681487255765,0.5439282641212514,0.0013546019922688424,366.2411249970319,False
inverse_square_control,64,128,8192,5,1,2.281643568992248,2.283333333333333,5.0,0.000740042777117678,0.5436712862015505,0.002229291102320827,366.2411249970319,False
inverse_square_control,64,128,8192,5,2,2.2816476738540654,2.283333333333333,5.0,0.000738245027416554,0.5436704652291869,0.0011612554593174215,366.2411249970319,False
inverse_square_control,64,128,8192,5,3,2.28155935876049,2.283333333333333,5.0,0.0007769231705883241,0.543688128247902,0.0009852581106491911,366.2411249970319,False
inverse_square_control,64,128,8192,5,4,2.2812956076801094,2.283333333333333,5.0,0.0008924345926527586,0.5437408784639781,0.0009773030615764424,366.2411249970319,False
inverse_square_control,64,128,8192,5,5,2.280846453692833,2.283333333333333,5.0,0.00108914436810228,0.5438307092614334,0.0011125885708973126,366.2411249970319,False
inverse_square_control,64,128,8192,6,0,2.4458337332398323,2.45,6.0,0.0017005170449664682,0.5923610444600279,0.0017751647714975265,366.2411249970319,False
inverse_square_control,64,128,8192,6,1,2.4474034941887064,2.45,6.0,0.0010597982903239923,0.5920994176352156,0.002697101572823644,366.2411249970319,False
inverse_square_control,64,128,8192,6,2,2.4475001275123924,2.45,6.0,0.0010203561173909167,0.592083312081268,0.0015353636477376282,366.2411249970319,False
inverse_square_control,64,128,8192,6,3,2.447509681593099,2.45,6.0,0.0010164564926127227,0.5920817197344835,0.0013172661110287165,366.2411249970319,False
inverse_square_control,64,128,8192,6,4,2.4473327948888044,2.45,6.0,0.0010886551474268492,0.592111200851866,0.0012510350028021322,366.2411249970319,False
inverse_square_control,64,128,8192,6,5,2.446968586064432,2.45,6.0,0.001237311810435939,0.5921719023225946,0.0013049502912595788,366.2411249970319,False
inverse_square_control,64,128,8192,6,6,2.4464141742114927,2.45,6.0,0.0014636023626561322,0.5922643042980845,0.0014830928790786273,366.2411249970319,False
inverse_cube_raw,64,128,8192,1,0,0.984511647622756,1.0,1.0,0.015488352377243997,0.015488352377243997,0.015493310743327727,371.55879101192113,False
inverse_cube_raw,64,128,8192,1,1,0.9886190721537529,1.0,1.0,0.011380927846247113,0.011380927846247113,0.06520242256379438,371.55879101192113,False
inverse_cube_raw,64,128,8192,2,0,1.953127135010911,2.0,2.0,0.023436432494544523,0.023436432494544523,0.02344077075603425,371.55879101192113,False
inverse_cube_raw,64,128,8192,2,1,1.9674906611413898,2.0,2.0,0.01625466942930509,0.01625466942930509,0.0731514029232367,371.55879101192113,False
inverse_cube_raw,64,128,8192,2,2,1.9600723684899894,2.0,2.0,0.019963815755005276,0.019963815755005276,0.022933721828952522,371.55879101192113,False
inverse_cube_raw,64,128,8192,3,0,2.90639315210228,3.0,3.0,0.031202282632573297,0.031202282632573297,0.031208838780280038,371.55879101192113,False
inverse_cube_raw,64,128,8192,3,1,2.9335988598501594,3.0,3.0,0.022133713383280185,0.022133713383280185,0.08211701287282981,371.55879101192113,False
inverse_cube_raw,64,128,8192,3,2,2.9279759709605537,3.0,3.0,0.024008009679815423,0.024008009679815423,0.02985554032655242,371.55879101192113,False
inverse_cube_raw,64,128,8192,3,3,2.91644440718995,3.0,3.0,0.027851864270016662,0.027851864270016662,0.028652069646534,371.55879101192113,False
inverse_cube_raw,64,128,8192,4,0,3.843990663323327,4.0,4.0,0.03900233416916821,0.03900233416916821,0.039011005472089695,371.55879101192113,False
inverse_cube_raw,64,128,8192,4,1,3.8866619020475146,4.0,4.0,0.02833452448812135,0.02833452448812135,0.09081703551347627,371.55879101192113,False
inverse_cube_raw,64,128,8192,4,2,3.883854105704557,4.0,4.0,0.029036473573860744,0.029036473573860744,0.03761275306088174,371.55879101192113,False
inverse_cube_raw,64,128,8192,4,3,3.87347958171716,4.0,4.0,0.03163010457071003,0.03163010457071003,0.03362006340012786,371.55879101192113,False
inverse_cube_raw,64,128,8192,4,4,3.857627699723642,4.0,4.0,0.035593075069089486,0.035593075069089486,0.035998560824288366,371.55879101192113,False
inverse_cube_raw,64,128,8192,5,0,4.765981422349711,5.0,5.0,0.04680371553005784,0.04680371553005784,0.04681434992605586,371.55879101192113,False
inverse_cube_raw,64,128,8192,5,1,4.826135910859418,5.0,5.0,0.034772817828116406,0.034772817828116406,0.09918347421857224,371.55879101192113,False
inverse_cube_raw,64,128,8192,5,2,4.827416026079849,5.0,5.0,0.034516794784030226,0.034516794784030226,0.045657183212676894,371.55879101192113,False
inverse_cube_raw,64,128,8192,5,3,4.818886817291046,5.0,5.0,0.03622263654179072,0.03622263654179072,0.03968351083133178,371.55879101192113,False
inverse_cube_raw,64,128,8192,5,4,4.803804502773504,5.0,5.0,0.03923909944529917,0.03923909944529917,0.04033894411523087,371.55879101192113,False
inverse_cube_raw,64,128,8192,5,5,4.78359845596918,5.0,5.0,0.04328030880616396,0.04328030880616396,0.04354067374805948,371.55879101192113,False
inverse_cube_raw,64,128,8192,6,0,5.672392977175017,6.0,6.0,0.05460117047083054,0.05460117047083054,0.05461428938090364,371.55879101192113,False
inverse_cube_raw,64,128,8192,6,1,5.751704949323219,6.0,6.0,0.04138250844613012,0.04138250844613012,0.10726074459954102,371.55879101192113,False
inverse_cube_raw,64,128,8192,6,2,5.758184457396101,6.0,6.0,0.0403025904339831,0.0403025904339831,0.05385526082757212,371.55879101192113,False
inverse_cube_raw,64,128,8192,6,3,5.752433238205142,6.0,6.0,0.04126112696580971,0.04126112696580971,0.04632673078831455,371.55879101192113,False
inverse_cube_raw,64,128,8192,6,4,5.738581808785687,6.0,6.0,0.04356969853571879,0.04356969853571879,0.04565325107931349,371.55879101192113,False
inverse_cube_raw,64,128,8192,6,5,5.718935853820625,6.0,6.0,0.046844024363229174,0.046844024363229174,0.0475794024071224,371.55879101192113,False
inverse_cube_raw,64,128,8192,6,6,5.6943451936607,6.0,6.0,0.050942467723216645,0.050942467723216645,0.05113077827267168,371.55879101192113,False
inverse_cube_tangent_repaid,64,128,8192,1,0,0.997818018102829,1.0,1.0,0.0021819818971710037,0.0021819818971710037,0.003189540471965844,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,1,1,0.9998143071177852,1.0,1.0,0.00018569288221481628,0.00018569288221481628,0.0593637998887006,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,2,0,1.9909063835428298,2.0,2.0,0.004546808228585109,0.004546808228585109,0.005877503120165388,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,2,1,2.0005454228687256,2.0,2.0,0.00027271143436280454,0.00027271143436280454,0.06603659772162225,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,2,2,1.9973233329976203,2.0,2.0,0.0013383335011898367,0.0013383335011898367,0.007846144516544527,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,3,0,2.979478012795908,3.0,3.0,0.0068406624013639394,0.0068406624013639394,0.008612665124647914,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,3,1,2.999839031628299,3.0,3.0,5.3656123900402974e-05,5.3656123900402974e-05,0.07323451748825716,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,3,2,2.9976783427801137,3.0,3.0,0.0007738857399621027,0.0007738857399621027,0.0126854129809184,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,3,3,2.9935088013329545,3.0,3.0,0.0021637328890151686,0.0021637328890151686,0.004140437756663477,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,4,0,3.963195439769973,4.0,4.0,0.009201140057506718,0.009201140057506718,0.01143898220751075,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,4,1,3.997323977895582,4.0,4.0,0.0006690055261044936,0.0006690055261044936,0.0798875968146242,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,4,2,3.99694849806765,4.0,4.0,0.0007628754830875106,0.0007628754830875106,0.017487318101800785,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,4,3,3.9938044949095644,4.0,4.0,0.0015488762726089123,0.0015488762726089123,0.006563485988527423,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,4,4,3.9881271567582535,4.0,4.0,0.0029682108104366334,0.0029682108104366334,0.0038676432626034963,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,5,0,4.9420902956476915,5.0,5.0,0.011581940870461693,0.011581940870461693,0.014308162491857332,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,5,1,4.992312929893509,5.0,5.0,0.0015374140212982112,0.0015374140212982112,0.08595970910886438,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,5,2,4.9949200418545425,5.0,5.0,0.001015991629091495,0.001015991629091495,0.022239523438728148,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,5,3,4.993143680029157,5.0,5.0,0.0013712639941685367,0.0013712639941685367,0.009536770705416366,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,5,4,4.988422464637388,5.0,5.0,0.0023155070725223935,0.0023155070725223935,0.005139812636816111,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,5,5,4.981028578819322,5.0,5.0,0.003794284236135681,0.003794284236135681,0.004304572894219998,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,6,0,5.916108422253963,6.0,6.0,0.013981929624339529,0.013981929624339529,0.017207859333881807,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,6,1,5.9843350657025285,6.0,6.0,0.0026108223829119184,0.0026108223829119184,0.09152307326698932,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,6,2,5.99105134475203,6.0,6.0,0.0014914425413283066,0.0014914425413283066,0.026954293357603687,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,6,3,5.991402232551291,6.0,6.0,0.0014329612414514987,0.0014329612414514987,0.012715770123133139,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,6,4,5.9877863410547585,6.0,6.0,0.0020356098242069187,0.0020356098242069187,0.007265677007100389,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,6,5,5.981346358136645,6.0,6.0,0.003108940310559157,0.003108940310559157,0.004890139590134563,370.0420419918373,False
inverse_cube_tangent_repaid,64,128,8192,6,6,5.972049048248245,6.0,6.0,0.004658491958625888,0.004658491958625888,0.004990128528134335,370.0420419918373,False
